t,u,v,q,theta,x,h,Va,alpha,gyrq,accx,accz,pitotVa,baroAlt,thetahat,de,dt,spAirspeed,spPitch,spAltitude
6.966678,15.135830,1.713772,-0.025560,0.116404,109.113600,99.274110,15.232550,0.112746,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.265270,0.000000,15.000000,0.118783,110.000000
6.967678,15.135690,1.713429,-0.025685,0.116378,109.128900,99.274160,15.232370,0.112725,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.265450,0.000000,15.000000,0.118783,110.000000
6.968678,15.135550,1.713088,-0.025795,0.116352,109.144100,99.274220,15.232190,0.112703,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.265621,0.000000,15.000000,0.118783,110.000000
6.969677,15.135420,1.712749,-0.025891,0.116327,109.159300,99.274270,15.232020,0.112682,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.265784,0.000000,15.000000,0.118783,110.000000
6.970677,15.135280,1.712411,-0.025973,0.116301,109.174600,99.274320,15.231850,0.112661,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.265939,0.000000,15.000000,0.118783,110.000000
6.971677,15.135150,1.712075,-0.026043,0.116275,109.189800,99.274380,15.231680,0.112640,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.266087,0.000000,15.000000,0.118783,110.000000
6.972677,15.135020,1.711742,-0.026100,0.116249,109.205000,99.274430,15.231510,0.112620,-0.011774,1.108716,-9.459528,15.282920,98.284420,0.114940,-0.266227,0.000000,15.000000,0.118783,110.000000
6.973677,15.134890,1.711410,-0.026146,0.116222,109.220300,99.274480,15.231340,0.112599,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.266360,0.000000,15.000000,0.118783,110.000000
6.974677,15.134760,1.711080,-0.026180,0.116196,109.235500,99.274540,15.231180,0.112578,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.266487,0.000000,15.000000,0.118783,110.000000
6.975677,15.134630,1.710753,-0.026204,0.116170,109.250700,99.274590,15.231010,0.112558,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.266608,0.000000,15.000000,0.118783,110.000000
6.976677,15.134500,1.710428,-0.026217,0.116144,109.265900,99.274640,15.230850,0.112538,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.266723,0.000000,15.000000,0.118783,110.000000
6.977677,15.134380,1.710105,-0.026220,0.116118,109.281200,99.274700,15.230690,0.112518,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.266832,0.000000,15.000000,0.118783,110.000000
6.978677,15.134250,1.709786,-0.026213,0.116091,109.296400,99.274750,15.230530,0.112498,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.266936,0.000000,15.000000,0.118783,110.000000
6.979677,15.134130,1.709468,-0.026198,0.116065,109.311600,99.274800,15.230370,0.112478,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.267035,0.000000,15.000000,0.118783,110.000000
6.980677,15.134010,1.709154,-0.026173,0.116039,109.326900,99.274860,15.230210,0.112458,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.267129,0.000000,15.000000,0.118783,110.000000
6.981677,15.133880,1.708842,-0.026141,0.116013,109.342100,99.274910,15.230050,0.112439,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.267219,0.000000,15.000000,0.118783,110.000000
6.982677,15.133760,1.708534,-0.026100,0.115987,109.357300,99.274960,15.229900,0.112420,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.267304,0.000000,15.000000,0.118783,110.000000
6.983676,15.133640,1.708228,-0.026051,0.115961,109.372500,99.275020,15.229750,0.112400,-0.016675,1.106969,-9.432319,15.281660,98.217860,0.114147,-0.267385,0.000000,15.000000,0.118783,110.000000
6.984676,15.133520,1.707925,-0.025996,0.115935,109.387800,99.275070,15.229590,0.112382,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267462,0.000000,15.000000,0.118783,110.000000
6.985676,15.133400,1.707626,-0.025933,0.115909,109.403000,99.275120,15.229440,0.112363,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267535,0.000000,15.000000,0.118783,110.000000
6.986676,15.133290,1.707329,-0.025863,0.115883,109.418200,99.275180,15.229290,0.112344,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267605,0.000000,15.000000,0.118783,110.000000
6.987676,15.133170,1.707036,-0.025787,0.115857,109.433400,99.275230,15.229140,0.112326,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267671,0.000000,15.000000,0.118783,110.000000
6.988676,15.133050,1.706746,-0.025704,0.115831,109.448700,99.275280,15.228990,0.112308,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267734,0.000000,15.000000,0.118783,110.000000
6.989676,15.132940,1.706459,-0.025616,0.115806,109.463900,99.275340,15.228850,0.112290,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267794,0.000000,15.000000,0.118783,110.000000
6.990676,15.132820,1.706176,-0.025522,0.115780,109.479100,99.275390,15.228700,0.112273,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267851,0.000000,15.000000,0.118783,110.000000
6.991676,15.132710,1.705896,-0.025422,0.115754,109.494400,99.275440,15.228550,0.112255,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267905,0.000000,15.000000,0.118783,110.000000
6.992676,15.132590,1.705620,-0.025317,0.115729,109.509600,99.275500,15.228410,0.112238,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.267957,0.000000,15.000000,0.118783,110.000000
6.993676,15.132480,1.705347,-0.025207,0.115704,109.524800,99.275550,15.228270,0.112221,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.268006,0.000000,15.000000,0.118783,110.000000
6.994676,15.132370,1.705078,-0.025092,0.115679,109.540000,99.275600,15.228120,0.112204,-0.018059,1.102452,-9.412236,15.260370,98.384090,0.113550,-0.268053,0.000000,15.000000,0.118783,110.000000
6.995676,15.132250,1.704812,-0.024972,0.115654,109.555300,99.275660,15.227980,0.112188,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268097,0.000000,15.000000,0.118783,110.000000
6.996675,15.132140,1.704550,-0.024848,0.115629,109.570500,99.275710,15.227840,0.112172,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268139,0.000000,15.000000,0.118783,110.000000
6.997675,15.132030,1.704291,-0.024720,0.115604,109.585700,99.275760,15.227700,0.112155,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268179,0.000000,15.000000,0.118783,110.000000
6.998675,15.131920,1.704036,-0.024588,0.115579,109.601000,99.275820,15.227560,0.112140,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268218,0.000000,15.000000,0.118783,110.000000
6.999675,15.131800,1.703785,-0.024451,0.115555,109.616200,99.275870,15.227420,0.112124,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268254,0.000000,15.000000,0.118783,110.000000
7.000675,15.131690,1.703537,-0.024311,0.115530,109.631400,99.275920,15.227280,0.112109,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268289,0.000000,15.000000,0.118783,110.000000
7.001675,15.131580,1.703293,-0.024167,0.115506,109.646600,99.275980,15.227150,0.112094,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268322,0.000000,15.000000,0.118783,110.000000
7.002675,15.131470,1.703053,-0.024020,0.115482,109.661900,99.276030,15.227010,0.112079,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268353,0.000000,15.000000,0.118783,110.000000
7.003675,15.131360,1.702817,-0.023869,0.115458,109.677100,99.276080,15.226870,0.112064,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268383,0.000000,15.000000,0.118783,110.000000
7.004675,15.131250,1.702584,-0.023716,0.115434,109.692300,99.276140,15.226740,0.112050,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268411,0.000000,15.000000,0.118783,110.000000
7.005675,15.131140,1.702355,-0.023559,0.115411,109.707600,99.276190,15.226600,0.112036,-0.015659,1.104860,-9.412785,15.234730,98.521900,0.113753,-0.268438,0.000000,15.000000,0.118783,110.000000
7.006675,15.131030,1.702130,-0.023399,0.115387,109.722800,99.276250,15.226470,0.112022,-0.018775,1.099606,-9.424336,15.242840,98.535430,0.113054,-0.268463,0.000000,15.000000,0.118783,110.000000
7.007675,15.130920,1.701909,-0.023237,0.115364,109.738000,99.276300,15.226330,0.112008,-0.018775,1.099606,-9.424336,15.242840,98.535430,0.113054,-0.268488,0.000000,15.000000,0.118783,110.000000
7.008675,15.130810,1.701691,-0.023071,0.115341,109.753200,99.276350,15.226200,0.111995,-0.018775,1.099606,-9.424336,15.242840,98.535430,0.113054,-0.268511,0.000000,15.000000,0.118783,110.000000
